,movie_id,original_language,status,title,genres,keywords,overview,cast,crew
49,64682,en,Released,The Great Gatsby,"['Drama', 'Romance']","['basedonnovel', 'infidelity', 'obsession', 'hope', '3d']","An adaptation of F. Scott Fitzgerald's Long Island-set novel, where Midwesterner Nick Carraway is lured into the lavish world of his neighbor, Jay Gatsby. Soon enough, however, Carraway will see through the cracks of Gatsby's nouveau riche existence, where obsession, madness, and tragedy await.","['Leonardo DiCaprio', 'Tobey Maguire', 'Carey Mulligan']",['Baz Luhrmann']
50,9543,en,Released,Prince of Persia: The Sands of Time,"['Adventure', 'Fantasy', 'Action', 'Romance']","['persia', 'sandstorm', 'brotheragainstbrother', 'armageddon', 'regent', 'basedonvideogame']","A rogue prince reluctantly joins forces with a mysterious princess and together, they race against dark forces to safeguard an ancient dagger capable of releasing the Sands of Time – gift from the gods that can reverse time and allow its possessor to rule the world.","['Jake Gyllenhaal', 'Gemma Arterton', 'Ben Kingsley']",['Mike Newell']
51,68726,en,Released,Pacific Rim,"['Action', 'ScienceFiction', 'Adventure']","['dystopia', 'giantrobot', 'giantmonster', 'apocalypse', 'imax', 'duringcreditsstinger', '3d']","When legions of monstrous creatures, known as Kaiju, started rising from the sea, a war began that would take millions of lives and consume humanity's resources for years on end. To combat the giant Kaiju, a special type of weapon was devised: massive robots, called Jaegers, which are controlled simultaneously by two pilots whose minds are locked in a neural bridge. But even the Jaegers are proving nearly defenseless in the face of the relentless Kaiju. On the verge of defeat, the forces defending mankind have no choice but to turn to two unlikely heroes—a washed-up former pilot (Charlie Hunnam) and an untested trainee (Rinko Kikuchi)—who are teamed to drive a legendary but seemingly obsolete Jaeger from the past. Together, they stand as mankind's last hope against the mounting apocalypse.","['Idris Elba', 'Charlie Hunnam', 'Charlie Day']",['Guillermo del Toro']
52,38356,en,Released,Transformers: Dark of the Moon,"['Action', 'ScienceFiction', 'Adventure']","['moon', 'spacecraft', 'traitor', 'bodyguard', 'alienplanet', 'basedoncartoon', 'transformers', 'giantrobot', 'sabotage', 'worddomination', 'commando', 'duringcreditsstinger']","Sam Witwicky takes his first tenuous steps into adulthood while remaining a reluctant human ally of Autobot-leader Optimus Prime. The film centers around the space race between the USSR and the USA, suggesting there was a hidden Transformers role in it all that remains one of the planet's most dangerous secrets.","['Shia LaBeouf', 'John Malkovich', 'Ken Jeong']",['Michael Bay']
53,217,en,Released,Indiana Jones and the Kingdom of the Crystal Skull,"['Adventure', 'Action']","['savingtheworld', 'riddle', 'whip', 'treasure', 'mexicocity', 'leatherjacket', 'machinegun', 'alienphenomenons', 'mayacivilization', 'peru', 'treasurehunt', 'nuclearexplosion', 'refrigerator', 'archaeologist', 'indianajones', 'archeology\xa0']","Set during the Cold War, the Soviets – led by sword-wielding Irina Spalko – are in search of a crystal skull which has supernatural powers related to a mystical Lost City of Gold. After being captured and then escaping from them, Indy is coerced to head to Peru at the behest of a young man whose friend – and Indy's colleague – Professor Oxley has been captured for his knowledge of the skull's whereabouts.","['Harrison Ford', 'Cate Blanchett', 'Shia LaBeouf']",['Steven Spielberg']
54,105864,en,Released,The Good Dinosaur,"['Adventure', 'Animation', 'Family']","['tyrannosaurusrex', 'friends', 'alternatehistory', 'dinosaur', 'fear', 'storm', 'nature', 'human', 'journey']",An epic journey into the world of dinosaurs where an Apatosaurus named Arlo makes an unlikely human friend.,"['Raymond Ochoa', 'Jack Bright', 'Jeffrey Wright']",['Peter Sohn']
55,62177,en,Released,Brave,"['Animation', 'Adventure', 'Comedy', 'Family', 'Action', 'Fantasy']","['scotland', 'rebel', 'bravery', 'kingdom', 'archer', 'wish', 'bear', 'scot', 'rebelliousdaughter', 'turnsintoanimal', 'archery', 'ruins', 'aftercreditsstinger', 'peaceoffering', 'womandirector', 'courage', '3d']","Brave is set in the mystical Scottish Highlands, where Mérida is the princess of a kingdom ruled by King Fergus and Queen Elinor. An unruly daughter and an accomplished archer, Mérida one day defies a sacred custom of the land and inadvertently brings turmoil to the kingdom. In an attempt to set things right, Mérida seeks out an eccentric old Wise Woman and is granted an ill-fated wish. Also figuring into Mérida’s quest — and serving as comic relief — are the kingdom’s three lords: the enormous Lord MacGuffin, the surly Lord Macintosh, and the disagreeable Lord Dingwall.","['Kelly Macdonald', 'Julie Walters', 'Billy Connolly']",['Brenda Chapman']
56,188927,en,Released,Star Trek Beyond,"['Action', 'Adventure', 'ScienceFiction']","['sequel', 'stranded', 'hatred', 'spaceopera']","The USS Enterprise crew explores the furthest reaches of uncharted space, where they encounter a mysterious new enemy who puts them and everything the Federation stands for to the test.","['Chris Pine', 'Zachary Quinto', 'Karl Urban']",['Justin Lin']
57,10681,en,Released,WALL·E,"['Animation', 'Family']",['romanticcomedy'],"WALL·E is the last robot left on an Earth that has been overrun with garbage and all humans have fled to outer space. For 700 years he has continued to try and clean up the mess, but has developed some rather interesting human-like qualities. When a ship arrives with a sleek new type of robot, WALL·E thinks he's finally found a friend and stows away on the ship when it leaves.","['Ben Burtt', 'Elissa Knight', 'Jeff Garlin']",['Andrew Stanton']
58,5174,en,Released,Rush Hour 3,"['Action', 'Comedy', 'Crime', 'Thriller']",['ambassador'],"After an attempted assassination on Ambassador Han, Inspector Lee and Detective Carter are back in action as they head to Paris to protect a French woman with knowledge of the Triads' secret leaders. Lee also holds secret meetings with a United Nations authority, but his personal struggles with a Chinese criminal mastermind named Kenji, which reveals that it's Lee's long-lost...brother.","['Chris Tucker', 'Jackie Chan', 'Hiroyuki Sanada']",['Brett Ratner']
59,14161,en,Released,2012,"['Action', 'Adventure', 'ScienceFiction']","['civilization', 'naturaldisaster', 'endoftheworld', 'disaster', 'apocalypse', 'destruction', 'volcaniceruption', 'mayan', 'ark', 'solar', 'destructionofmankind']","Dr. Adrian Helmsley, part of a worldwide geophysical team investigating the effect on the earth of radiation from unprecedented solar storms, learns that the earth's core is heating up. He warns U.S. President Thomas Wilson that the crust of the earth is becoming unstable and that without proper preparations for saving a fraction of the world's population, the entire race is doomed. Meanwhile, writer Jackson Curtis stumbles on the same information. While the world's leaders race to build ""arks"" to escape the impending cataclysm, Curtis struggles to find a way to save his family. Meanwhile, volcanic eruptions and earthquakes of unprecedented strength wreak havoc around the world.","['John Cusack', 'Amanda Peet', 'Chiwetel Ejiofor']",['Roland Emmerich']
60,17979,en,Released,A Christmas Carol,"['Animation', 'Drama']","['holiday', 'basedonnovel', 'victorianengland', 'money', 'christmaseve', 'scrooge', 'christmascarol', 'ghost', 'lesson', 'charlesdickens', 'christmas']","Miser Ebenezer Scrooge is awakened on Christmas Eve by spirits who reveal to him his own miserable existence, what opportunities he wasted in his youth, his current cruelties, and the dire fate that awaits him if he does not change his ways. Scrooge is faced with his own story of growing bitterness and meanness, and must decide what his own future will hold: death or redemption.","['Gary Oldman', 'Jim Carrey', 'Steve Valentine']",['Robert Zemeckis']
61,76757,en,Released,Jupiter Ascending,"['ScienceFiction', 'Fantasy', 'Action', 'Adventure']","['jupiter', 'space', 'womandirector', '3d', 'interspeciesromance']","In a universe where human genetic material is the most precious commodity, an impoverished young Earth woman becomes the key to strategic maneuvers and internal strife within a powerful dynasty…","['Mila Kunis', 'Channing Tatum', 'Sean Bean']",['Lilly Wachowski']
62,258489,en,Released,The Legend of Tarzan,"['Action', 'Adventure']","['africa', 'feralchild', 'tarzan', 'jungle', 'animalattack']","Tarzan, having acclimated to life in London, is called back to his former home in the jungle to investigate the activities at a mining encampment.","['Alexander Skarsgård', 'Margot Robbie', 'Christoph Waltz']",['David Yates']
63,411,en,Released,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe","['Adventure', 'Family', 'Fantasy']","['savingtheworld', 'witch', 'basedonnovel', 'brothersisterrelationship', 'selfsacrifice', 'winter', 'cupboard', 'beaver', 'lion', 'fairy-talefigure', 'battle', 'narnia', 'fantasyworld', 'duringcreditsstinger']","Siblings Lucy, Edmund, Susan and Peter step through a magical wardrobe and find the land of Narnia. There, the they discover a charming, once peaceful kingdom that has been plunged into eternal winter by the evil White Witch, Jadis. Aided by the wise and magnificent lion, Aslan, the children lead Narnia into a spectacular, climactic battle to be free of the Witch's glacial powers forever.","['William Moseley', 'Anna Popplewell', 'Skandar Keynes']",['Andrew Adamson']
64,246655,en,Released,X-Men: Apocalypse,['ScienceFiction'],"['mutant', 'supernaturalpowers', 'marvelcomic', 'superhero', 'basedoncomicbook', 'superhuman', 'apocalypse', 'superheroteam', 'worlddomination', 'aftercreditsstinger', '1980s']","After the re-emergence of the world's first mutant, world-destroyer Apocalypse, the X-Men must unite to defeat his extinction level plan.","['James McAvoy', 'Michael Fassbender', 'Jennifer Lawrence']",['Bryan Singer']
65,155,en,Released,The Dark Knight,"['Drama', 'Action', 'Crime', 'Thriller']","['dccomics', 'crimefighter', 'secretidentity', 'scarecrow', 'sadism', 'chaos', 'gothamcity', 'vigilante', 'joker', 'superhero', 'basedoncomicbook', 'tragichero', 'organizedcrime', 'criminalmastermind', 'districtattorney', 'imax', 'supervillain', 'superpowers', 'batman']","Batman raises the stakes in his war on crime. With the help of Lt. Jim Gordon and District Attorney Harvey Dent, Batman sets out to dismantle the remaining criminal organizations that plague the streets. The partnership proves to be effective, but they soon find themselves prey to a reign of chaos unleashed by a rising criminal mastermind known to the terrified citizens of Gotham as the Joker.","['Christian Bale', 'Heath Ledger', 'Aaron Eckhart']",['Christopher Nolan']
66,14160,en,Released,Up,"['Animation', 'Comedy', 'Family', 'Adventure']","['agedifference', 'centralandsouthamerica', 'balloon', 'animation', 'floatingintheair', 'duringcreditsstinger', 'exploring']","Carl Fredricksen spent his entire life dreaming of exploring the globe and experiencing life to its fullest. But at age 78, life seems to have passed him by, until a twist of fate (and a persistent 8-year old Wilderness Explorer named Russell) gives him a new lease on life.","['Ed Asner', 'Christopher Plummer', 'Jordan Nagai']",['Pete Docter']
67,15512,en,Released,Monsters vs Aliens,"['Animation', 'Family', 'Adventure', 'ScienceFiction']","['alien', 'giantrobot', 'duringcreditsstinger']","When Susan Murphy is unwittingly clobbered by a meteor full of outer space gunk on her wedding day, she mysteriously grows to 49-feet-11-inches. The military jumps into action and captures Susan, secreting her away to a covert government compound. She is renamed Ginormica and placed in confinement with a ragtag group of Monsters...","['Seth Rogen', 'Reese Witherspoon', 'Hugh Laurie']",['Conrad Vernon']
68,1726,en,Released,Iron Man,"['Action', 'ScienceFiction', 'Adventure']","['middleeast', 'armsdealer', 'malibu', 'marvelcomic', 'superhero', 'basedoncomicbook', 'tonystark', 'ironman', 'aftercreditsstinger', 'marvelcinematicuniverse', 'counterterrorism', 'agentcoulson']","After being held captive in an Afghan cave, billionaire engineer Tony Stark creates a unique weaponized suit of armor to fight evil.","['Robert Downey Jr.', 'Terrence Howard', 'Jeff Bridges']",['Jon Favreau']
69,44826,en,Released,Hugo,"['Adventure', 'Drama', 'Family']","['library', 'clock', 'filmdirector', 'key', 'toy', 'boy', 'love', 'orphan', 'robot', 'automaton', 'hiding', 'filmmaking', 'legbrace', 'doberman', '3d']","Hugo is an orphan boy living in the walls of a train station in 1930s Paris. He learned to fix clocks and other gadgets from his father and uncle which he puts to use keeping the train station clocks running. The only thing that he has left that connects him to his dead father is an automaton (mechanical man) that doesn't work without a special key which Hugo needs to find to unlock the secret he believes it contains. On his adventures, he meets with a shopkeeper, George Melies, who works in the train station and his adventure-seeking god-daughter. Hugo finds that they have a surprising connection to his father and the automaton, and he discovers it unlocks some memories the old man has buried inside regarding his past.","['Ben Kingsley', 'Sacha Baron Cohen', 'Asa Butterfield']",['Martin Scorsese']
